code_mission_et_indicateur;Type de secteur;Budget;Code Mission;Mission;Code Programme;Programme;Code Objectif;Libellé Objectif;Ref programme pour objectif mission ou mention 'Objectif mission' pour objectif programme;Code Indicateur;Libellé Indicateur;Ref programme pour indicateur mission ou mention 'Indicateur mission' pour indicateur programme;Facteur de performance;Code Sous Indicateur;Libellé Sous Indicateur;Unité;Cotation Budget Vert / Egalité HF;2022 Réalisation;2023 Réalisation;2024 Cible (PAP 2024);2025 Cible;2026 Cible;2027 Cible
RC-P122-1-1;Programme;BG;RC;Relations avec les collectivités territoriales;P122;Concours spécifiques et administration;P122-1;Garantir un traitement rapide des demandes d'indemnisation pour les collectivités touchées par une catastrophe naturelle;;P122-1-1;Délai moyen de versement de l'aide aux collectivités locales pour leurs biens non assurables dans le cadre de la procédure d'indemnisation pour les dommages causés par les intempéries;;Usager;24574.0;Délai moyen de versement de l'aide aux collectivités locales pour leurs biens non assurables dans le cadre de la procédure d'indemnisation pour les dommages causés par les intempéries;mois;;11,45;14,87;6;6;6;6
RD-P200-1-1;Programme;BG;RD;Remboursements et dégrèvements;P200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);P200-1;Permettre aux usagers de bénéficier de leurs droits le plus rapidement possible;;P200-1-1;Part des demandes de remboursement de crédit de TVA et des restitutions de trop versé d'IS, ayant reçu une suite favorable ou partiellement favorable, traitées dans un délai égal ou inférieur à 30 jours;;Usager;5413.0;TVA+IS;%;;91,1;89,1;80,0;80,0;80,0;80,0
RD-P200-1-2;Programme;BG;RD;Remboursements et dégrèvements;P200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);P200-1;Permettre aux usagers de bénéficier de leurs droits le plus rapidement possible;;P200-1-2;Ancienneté des demandes de remboursement de crédit de TVA non imputable qui ont fait l'objet d'un remboursement (partiel ou total) dans un délai strictement supérieur à 30 jours;;Contribuable;12072.0;Ancienneté des demandes de remboursement de crédit de TVA;jours;;65,4;64,0;60,0;60,0;60,0;60,0
RD-P200-1-3;Programme;BG;RD;Remboursements et dégrèvements;P200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);P200-1;Permettre aux usagers de bénéficier de leurs droits le plus rapidement possible;;P200-1-3;Taux net de réclamations contentieuses en matière d'IR, de prélèvement à la source (PAS) et de contribution à l'audiovisuel public des particuliers traitées dans un délai de 30 jours par les services locaux;;Usager;17977.0;Taux net de réclamations contentieuses en matière d'IR, de prélèvement à la source (PAS) et de contribution à l'audiovisuel public des particuliers traitées dans un délai de 30 jours par les services locaux;%;;95,3;94,8;94,0;94,0;94,0;94,0
RD-P201-1-1;Programme;BG;RD;Remboursements et dégrèvements;P201;Remboursements et dégrèvements d'impôts locaux (crédits évaluatifs);P201-1;Permettre aux usagers de bénéficier de leurs droits le plus rapidement possible;;P201-1-1;Taux net de réclamations contentieuses relatives à la taxe d'habitation traitées dans le délai de 30 jours par les services locaux;;Usager;8189.0;Taux net de réclamations contentieuses relatives à la taxe d’habitation traitées dans le délai de 30 jours par les services locaux;%;;97,3;97,6;95,0;95,0;95,0;95,0
SA-MSA-1-1;Mission;BG;SA;Santé;;;MSA-1;Améliorer l'état de santé de la population et réduire les inégalités territoriales et sociales de santé;;MSA-1-1;État de santé perçue - Pourcentage de la population de 16 ans et plus se déclarant en bonne ou très bonne santé générale;;Citoyen;24124.0;Etat de santé perçue;%;;65,1;Non connue;66,5;66;66,5;67
SA-MSA-1-2;Mission;BG;SA;Santé;;;MSA-1;Améliorer l'état de santé de la population et réduire les inégalités territoriales et sociales de santé;;MSA-1-2;Espérance de vie en bonne santé;;Citoyen;25563.0;1. Hommes;année;BE;10,2;Non connu;11,9;12,1;12,3;12,5
SA-MSA-1-2;Mission;BG;SA;Santé;;;MSA-1;Améliorer l'état de santé de la population et réduire les inégalités territoriales et sociales de santé;;MSA-1-2;Espérance de vie en bonne santé;;Citoyen;25562.0;2. Femmes;année;BE;65,3;Non connu;67,6;67,8;68;68,2
SA-MSA-1-2;Mission;BG;SA;Santé;;;MSA-1;Améliorer l'état de santé de la population et réduire les inégalités territoriales et sociales de santé;;MSA-1-2;Espérance de vie en bonne santé;;Citoyen;25564.0;2. Femmes;année;BE;11,8;Non connu;13,2;13,4;13,6;13,8
SA-MSA-1-2;Mission;BG;SA;Santé;;;MSA-1;Améliorer l'état de santé de la population et réduire les inégalités territoriales et sociales de santé;;MSA-1-2;Espérance de vie en bonne santé;;Citoyen;25004.0;Espérance de vie en bonne santé à 65 ans;;;Non connu;Non connu;12,6;12,8;13;13,2
SA-MSA-1-2;Mission;BG;SA;Santé;;;MSA-1;Améliorer l'état de santé de la population et réduire les inégalités territoriales et sociales de santé;;MSA-1-2;Espérance de vie en bonne santé;;Citoyen;25003.0;Espérance de vie en bonne santé à la naissance;;;Non connu;Non connu;66,9;67,1;67,3;67,3
SA-MSA-1-2;Mission;BG;SA;Santé;;;MSA-1;Améliorer l'état de santé de la population et réduire les inégalités territoriales et sociales de santé;;MSA-1-2;Espérance de vie en bonne santé;;Citoyen;25561.0;1. Hommes;année;BE;63,8;Non connu;66,2;66,4;66,6;66,8
SA-P183-1-1;Programme;BG;SA;Santé;P183;Protection maladie;P183-1;Assurer la délivrance de l'aide médicale de l'Etat dans des conditions appropriées de délais et de contrôles;;P183-1-1;Délai moyen d'instruction des demandes d'AME;;Usager;8343.0;Délai moyen d'instruction des dossiers;jours;;28;24;24;24;24;24
SA-P183-1-2;Programme;BG;SA;Santé;P183;Protection maladie;P183-1;Assurer la délivrance de l'aide médicale de l'Etat dans des conditions appropriées de délais et de contrôles;;P183-1-2;Pourcentage des dossiers d'aide médicale de l'Etat contrôlés;;Contribuable;25002.0;Pourcentage des dossiers d'AME contrôlés;%;;15,3;15,4;14;14,5;14,5;14,5
SA-P183-2-1;Programme;BG;SA;Santé;P183;Protection maladie;P183-2;Réduire les délais de présentation et de paiement des offres d'indemnisation du FIVA;;P183-2-1;Pourcentage des décisions présentées aux victimes de pathologies graves dans le délai légal de six mois;;Usager;16258.0;Pourcentage des décisions présentées aux victimes de pathologies graves dans le délai légal de 6 mois;%;;71;67;88;80;80;80
SA-P183-2-2;Programme;BG;SA;Santé;P183;Protection maladie;P183-2;Réduire les délais de présentation et de paiement des offres d'indemnisation du FIVA;;P183-2-2;Pourcentage des offres payées dans le délai réglementaire de deux mois;;Usager;15751.0;Pourcentage des offres payées aux victimes de pathologies graves dans le délai réglementaire de deux mois;%;;92;95;97;90;90;90
SA-P204-1-1;Programme;BG;SA;Santé;P204;Prévention, sécurité sanitaire et offre de soins;P204-1;Améliorer l'état de santé de la population et réduire les inégalités territoriales et sociales de santé;;P204-1-1;Taux de couverture vaccinale contre la grippe chez les personnes de 65 ans et plus;;Citoyen;24050.0;Taux de couverture vaccinale contre la grippe chez les personnes de 65 ans et plus;%;;56,8;56,2;62;62;68;75
SA-P204-1-2;Programme;BG;SA;Santé;P204;Prévention, sécurité sanitaire et offre de soins;P204-1;Améliorer l'état de santé de la population et réduire les inégalités territoriales et sociales de santé;;P204-1-2;Taux de participation au dépistage organisé du cancer colorectal pour les personnes de 50 ans à 74 ans;;Citoyen;24051.0;Taux de participation au dépistage organisé du cancer colorectal pour les personnes de 50 ans à 74 ans;%;;34,3;35,3;51;51,4;58,2;66,7
SA-P204-1-2;Programme;BG;SA;Santé;P204;Prévention, sécurité sanitaire et offre de soins;P204-1;Améliorer l'état de santé de la population et réduire les inégalités territoriales et sociales de santé;;P204-1-2;Taux de participation au dépistage organisé du cancer colorectal pour les personnes de 50 ans à 74 ans;;Citoyen;30540.0;1. FEMMES;%;BE;35,3;36,7;Sans objet;Sans objet;Sans objet;Sans objet
SA-P204-1-2;Programme;BG;SA;Santé;P204;Prévention, sécurité sanitaire et offre de soins;P204-1;Améliorer l'état de santé de la population et réduire les inégalités territoriales et sociales de santé;;P204-1-2;Taux de participation au dépistage organisé du cancer colorectal pour les personnes de 50 ans à 74 ans;;Citoyen;30542.0;2. HOMMES;%;BE;33,2;33,8;Sans objet;Sans objet;Sans objet;Sans objet
SA-P204-1-3;Programme;BG;SA;Santé;P204;Prévention, sécurité sanitaire et offre de soins;P204-1;Améliorer l'état de santé de la population et réduire les inégalités territoriales et sociales de santé;;P204-1-3;Prévalence du tabagisme quotidien en population de 18 ans à 75 ans;;Citoyen;30544.0;2. HOMMES;%;BE;27,4;Non connu;Sans objet;Sans objet;Sans objet;Sans objet
